[[0, 15.075117547200122, 4.851111023204228]],4,0.2500721772630458,[[7.502165317891375, 10.455068981445294, 4.851201266044134]],False
[[7.502165317891375, 10.455068981445294, 4.851201266044134]],2,0.1544850197734183,[[4.634550593202549, 7.816698962795619, 4.851203198378745]],False
[[4.634550593202549, 7.816698962795619, 4.851203198378745]],3,0.17600352089186563,[[5.280105626755969, 7.967405047353048, 4.851204594404595]],False
[[5.280105626755969, 7.967405047353048, 4.851204594404595]],0,3.930128212132685e-05,[[0.0011790384636398055, 12.87590785470228, 4.851206378788682]],False
[[0.0011790384636398055, 12.87590785470228, 4.851206378788682]],0,0.0,[[0.0, 20.091363464099945, 4.851207336667595]],False
[[0.0, 20.091363464099945, 4.851207336667595]],3,0.0724402696585867,[[2.173208089757601, 26.019100312048565, 4.851204994573035]],False
[[2.173208089757601, 26.019100312048565, 4.851204994573035]],2,0.04069069651733348,[[1.2207208955200044, 30.649699079912896, 4.851206314947275]],False
[[1.2207208955200044, 30.649699079912896, 4.851206314947275]],0,0.0,[[0.0, 37.633040154584116, 4.851197010933806]],False
[[0.0, 37.633040154584116, 4.851197010933806]],1,0.0,[[0.0, 45.067184426959614, 4.851205778709763]],False
[[0.0, 45.067184426959614, 4.851205778709763]],0,0.0,[[0.0, 52.36420648563812, 4.85120472861336]],False
[[0.0, 52.36420648563812, 4.85120472861336]],0,0.0,[[0.0, 59.66782601377869, 4.851205024577323]],False
[[0.0, 59.66782601377869, 4.851205024577323]],4,0.18271470585361127,[[5.481441175608338, 63.37781684275713, 4.85119295479843]],False
[[5.481441175608338, 63.37781684275713, 4.85119295479843]],4,0.3856588576593631,[[11.569765729780892, 57.66595977860039, 4.8512054569668495]],False
[[11.569765729780892, 57.66595977860039, 4.8512054569668495]],0,0.009383241817399057,[[0.2814972545219717, 54.11839098555768, 3.276127238581046]],False
[[0.2814972545219717, 54.11839098555768, 3.276127238581046]],4,0.18704514951681964,[[5.611354485504589, 54.33738270377202, 2.4915215646028153]],False
[[5.611354485504589, 54.33738270377202, 2.4915215646028153]],2,0.11625535191922567,[[3.48766055757677, 50.154517295402734, 0.006944226248147589]],False
[[3.48766055757677, 50.154517295402734, 0.006944226248147589]],3,0.15104339991154395,[[4.5313019973463184, 44.686881938616615, 1.2589119177521697]],False
[[4.5313019973463184, 44.686881938616615, 1.2589119177521697]],1,8.073030257769964e-05,[[0.002421909077330989, 44.38265721690725, 0.0164691282335834]],False
[[0.002421909077330989, 44.38265721690725, 0.0164691282335834]],3,0.07298989327497137,[[2.189696798249141, 45.74226635442875, 3.433874770633168]],False
[[2.189696798249141, 45.74226635442875, 3.433874770633168]],4,0.2710710530201845,[[8.132131590605535, 43.93129902775677, 3.9011937207142138]],True
[[8.132131590605535, 74.24372908927126, 4.663877162666294]],0,6.2826172683536e-05,[[0.0018847851805060803, 76.01497621815774, 4.663872818598653]],False
[[0.0018847851805060803, 76.01497621815774, 4.663872818598653]],1,0.0,[[0.0, 83.10469473622086, 4.663871880727181]],False
[[0.0, 83.10469473622086, 4.663871880727181]],0,0.0,[[0.0, 90.09750552982594, 4.663873288806241]],False
[[0.0, 90.09750552982594, 4.663873288806241]],3,2.46545374368264e-07,[[7.396361231047919e-06, 97.07652292130575, 4.663876534353947]],False
[[7.396361231047919e-06, 97.07652292130575, 4.663876534353947]],3,0.11132579695490842,[[3.3397739086472527, 101.07510504493877, 4.663883022509789]],False
[[3.3397739086472527, 101.07510504493877, 4.663883022509789]],4,0.29753805797860505,[[8.926141739358151, 99.1997301093727, 4.663871787530389]],False
[[8.926141739358151, 99.1997301093727, 4.663871787530389]],0,0.00030076989434014957,[[0.009023096830204486, 99.16831759127642, 4.663875665841901]],False
[[0.009023096830204486, 99.16831759127642, 4.663875665841901]],2,0.0,[[0.0, 106.2056540487055, 4.663877763517877]],False
